463	2743
464	1230 1473
465	1426 2743 3274 3927
466	7084
467	8622
468	5393 5657 8622
470	8822
471	1779
472	6837 8800
473	2547
475	2950 6701
476	3817 4930
477	3571 4379 5966 6004 6904
478	2303 3879 4536 5796 6367
480	2552 3364 3696 4590
481	1992
482	8246
483	7360
484	2513 3215
485	3798 8067
486	7987
487	4073
488	4590 4658 6541 8798
489	1379 4658 6810 8854
490	3789
491	8689
492	3384 6867
493	3364 3384
494	6017
495	6191
496	6033 8830
497	1633
498	4590 5693 6732
499	4658 8499
500	1671 4092 5601 6578 7792 9224 9293 9981
502	3767 5229 6734 8908
503	9751
504	5188
506	1710 2102 2508 3231 5163 6467 9417
507	1710 2102 3231 3499 5163 6467
508	3231 5163 6467 9852
509	1710 2102 2806 3231 6467
510	1710 2806 5349 6467 8876 9852
511	2806
512	8975
513	2102 2806
514	2977 6525 6598
515	7504
516	6467
517	3927 6467 8250
518	6467
519	6467
520	1115 6467 6598 9394
521	1115 6467 8188 8633 9394
522	6467 9394
523	6467 9394
524	2518 6100 7075 8188
525	1455 6598 8188
526	1115 1455 2257 4551 6598 8188
527	1455 5465 8102
528	1455 5607 7697 8481
529	1455 2895 8250
530	1455 2257 4396
531	1455 7805
532	1455 7697
533	1455 3499 7912
534	1455
535	1455 2550 3499 4396
536	6316
537	1455 2257
538	2724 8876
539	2550 5628 6867
540	1812 3499 4653 5628 6843 7567
541	1455
542	6112
543	1455 2257 3499 4697 5628
544	1455 2806 4697 6467
545	4697 6467
546	2820 3499 4697
548	9348
549	3442
551	2372 5860 8555
552	4044
553	3789
554	1011
555	2985 5603
556	8555 9540
557	4498
558	8818
559	2985
560	1130 3994
562	1881 8246
563	2533
564	1146 5278 5596 9875
565	4063
566	2329 3880
568	2550
570	2550
572	2959 4628 9854
573	6732 9573
574	1373
575	2061
576	7910
578	6643 6716
579	1927 4886 5693 8484
580	1710 2430 5033 5634 6400 9020
581	5906 7689 8484 8930
582	5634
583	5006 5575 6701
584	7641 8622
585	2430 5603 7672 8921 8930 9610 9694
586	2574 6128 7060
587	1373 1710 2913 3750 5006 5634
588	4529
589	3882
590	6187 6400 9152
591	3166 8678 9992
592	8930
593	1710 5575 8930
594	9471
595	1927 6370 8484
596	4098 5006 5479 7060
597	8733
598	4391
599	5821 5964 7870
600	1379 2372 2550 5884 6823
601	1927
602	9152
603	6949 8930
604	5575 6823
605	8160 8360
606	1796 7001
607	5575 8753
608	8484
609	1796 7001
610	9152
611	1629 5379 5693
612	4076 8753 8958
613	4076
614	2550 5634 6488 8160 9789
615	1796
616	2530 4089 6400 8960
617	8930
618	6128 8825
619	1927 2146
620	2430
621	3001
622	3267
623	5575 8126 8974
624	2372 7001 7689 8115 9194 9989
625	2303
626	8889
627	5126
628	1710 3374 4076 8930
629	2146 6400
630	8714 9020
631	4408 5575
632	1026 5379 6128 7641 8753
633	7563
634	1652 4521 4823 5053 8930
635	6693
636	5270 5379 5649
637	4904 5188 5270 8011 9336 9723
638	9967
639	2146 6400
641	2030
642	3075 3244 6747
643	4498 5391
644	2895 8258
645	2895 4994
646	7395
647	6840
648	7399
649	6281
650	5110 5890
651	2122
652	2824 5890 9419
654	2503 2737
655	6572
656	4439 7989
657	7153 7854
658	4153
659	5617
661	3935
662	2547 8245
664	3364
665	1512 2236 3974 5110 5397 6745 8713 9529
666	3721 7334
667	1987 3974 4914 6745
668	4914 6701 8270 8293 9381
669	2150 3721 8617
670	1512 1880 3220 8617 9166 9214
671	4590 6572 7742 8830 8838
672	8123
673	2009
674	8293
675	5397
676	6693
677	6693
678	8713 9166
679	9529
681	2876 4498 6166 7403
682	2415 6371
683	1389 2164 2415
684	1591 2563 2904 3545 4650 5696 8210 9700
685	1796 2258
687	6193 6632
688	1381
689	8498
690	5357
691	5357
692	6500
694	1364 4445
695	6570 8364
696	1710 6359
697	8250
698	1473 8250
699	5908
700	1496 2216 3091
701	1496 2166 6686
702	2960 5719
703	4359
704	1710 2547 5845
705	9333
706	4590
707	3559
708	9212
709	2547 4445 5845 8589
710	6363 6498 6559
711	4506
713	7828 9152
715	1595 6301 7289 7374
716	7289 8614
717	1023 4956 7289
718	6363 6559
719	1595 4956 7232 8650 9494
720	1023 1129 2153 2471 3326 4956 5115 6167 7232 8280 9565 9729
721	4269 9245
722	2503 2960 4956 5115 7289 7377 8514
723	7727 9102
724	1129 2471 7930
725	3763 4956 5009
726	5115
727	8877
728	2003
729	3546 4023 4956 5115 8650
730	8877
731	5115
732	4025 8877
733	1677 7374 7748
734	4441 4570
735	5115 7538 8706 9932
736	2029 8514
737	1796 3909 7538
738	2029 8280
739	4441
740	8877
741	1149 1689 1982 3015 4882 6367 7538 7664
742	4441
743	4331 5430 6024 6167 7930
744	7599 7870
745	1677 4733 5002 7651 9635
746	1023 4956 5115 5715 8877
747	1146 1710 6561 7277
748	1023 3809 4964 7551 7696 8192 8614 9940
749	3084
750	1321 2606 7360
751	7763 7937 9781
752	3180 7167
754	4046
755	8292
756	8770
757	7948
758	2381
759	7638
760	1496
762	5741 8619
764	2503 3598 6149 6492 8270
765	5966
766	7399 9333
767	5966
768	2029 7001
769	6925
770	1346 4690
771	1321
773	4765
774	2002
775	1379 9892
776	8989 9878
777	3085 3557 9878
778	8040
779	9304
780	4536 4970 8989
781	5561 6367 9610
782	5320
783	1379
784	9642
785	4340
786	7325
787	1321 5561 9483 9610
789	6823
791	7855
792	9578
794	6609
795	1230
797	3927 8250 8917
798	8250 8917
799	8080 8250 8917
801	1100 6565
802	6747 8589 8674
803	8058
804	1389
805	6747
806	3452 6050 7232
807	6747
808	1095 1840 2868 4542 5009 5704 7125 7137 7661 8589 9025 9166
809	5649 8671
810	1735 5009
811	6876 7661
812	3280
813	1984 3462 6901 8870
814	8454
815	2871
816	6075
817	2329 5649 6043 6158 7763 8339
818	1710 5237 7496 7719 9505
820	3583
822	3855 9292 9315
823	6103
824	7140
825	2626 4878 6003 6792 8837
826	7140
827	2626
828	7140
829	8042
830	2796 8703
831	1927
832	3222
833	6561
835	6363 6559
836	1723
837	4640 5966
838	3015 3724
840	2272
841	1379 2189 2636 5886 6633
842	6823
843	2035
844	2189 6823 7599
845	7391
846	1719 2189 3399 4914 5966 7421 7451
847	5397
848	3326
849	7391
850	3399 6187 6823 7391
851	6823
852	2635 5966 7391 7416 7421 8888
853	5603 6823 7391
854	1987 2635 2930 5009 5403 7391 7421 7570
856	2116
857	2116
858	7308
859	1243
860	2116 3653
861	2116
862	7176
863	6609 7798
864	8123
865	1379
866	2509 5314 7089
867	6276 7176 8842
868	2490 4352
869	5314 5851
870	3494
871	8855
872	3494 5314
873	6024
874	1907 6492
875	5314
876	5314 7089
877	8312
878	3653 5916
879	2102
880	2116
881	6829
882	8894
883	7195
884	3184 3575 5638 8270
885	2102 6902
886	2102 7937 9176
887	8509
888	6558 6829
890	3043 6488 8854
891	1023
892	2547 8359 9878
893	2344 6561 7570 9878
894	6054 6405 7254 8224 8617
895	2606 4279 4612 4793 5949 7057 8741 8837
896	6149
897	1565 5151
898	1164 2203 3034 4297 5741 7319 7360 7430
899	8217
901	1591 7402 7589 7683 7787 8802 8898
902	1542 1591 9223
903	4266
904	1591 1612 3214 3788 7787
905	1591 8619
906	7787
907	1591 1710 7589
908	5806 6418 6971 7359
909	4135
910	2833
911	4188
912	2796 4265 6720 7359 9852
913	2796 6367
915	2550
916	1536 2407 3014 3044 5693 6977 7551 8771
917	2407 2493 2751 3399 3442 5212 5966 6313 7443 9729
918	1536 1694 1927 2297 2751 3340 4491 5021 5966 6823 6914 7370 7520 8675 9232 9729
919	1536 2758 3340 3442 5966 6693 6813 9729
920	1536 2751 2975 3340 4491 5966 6823 7277 7370 7830
921	1311 1536 5966 6421 6643 6686 6693 6905 9729 9904
922	1536 1694 2739 2928 3299 4580 5649 5966 6367 6613 6686 6813 7370 7551 9490 9933
924	2550
925	6405
926	9536 9878
927	6405
928	6745 8025
929	2507
930	2550 5347
931	3499
933	8130
934	1542 5173
935	5278
937	3946
938	8843
939	1709
940	7665
941	2427
942	2035
943	9951
944	1209
945	7688
946	8617
947	9157
949	6367
950	4095 6789
952	1473 1810
953	6757
954	9710
955	1710 2002 6823 8152 9589
956	1710 5409 7157 8152
957	1710 5409
958	4446 9710
959	3026 4674
960	1332 1922 4446 4793 5110 5188 6630 8042 9194 9754
961	4446
962	1922 6823 8245
963	1710 3994 7930 8074
964	3026 4421 4446 8152
966	4007 8818
967	1230 1473
968	7711
970	6013 6371 9751
971	3426 5397
972	1381 5397
973	6736
974	5397 6686
975	1407 2153
976	5397
977	3886
978	9711
979	9711
981	2606 6407 7176 7641 7870
982	3349 4533 6362 6775 7176 7315 7367 7843 7930 8825 8877
984	8930
985	3399
986	4480
987	1834 3974 4914
988	4449
989	7350
991	1710 1834 2504 2876 3353 3427 5218 8130 8908 9087 9348
992	1710 7530
993	1911 1987 4685 9519
994	1710 4685 4762 6492 7197 7743 8130 8608 9087
995	1621 1752 1911 1987 2504 2890 5776 6371
996	1710 1965 2746 7277 8908
997	1752 2890 5776 8615
998	1710 2890 4762 6050 8130 9273
999	1710 5681 7277 8034 8678 9228 9501
1000	1710 1752
1002	4446
1003	4343
1004	6572
1005	4271 4439
1006	9331
1007	1345 6392 6414 7176
1009	2550
1010	2550
1011	2550 3220
1012	2550 3753
1013	3422 3753
1015	6533
1016	4075 5320 8245
1018	1431 7677 9839
1019	3145 3441 8512 9268 9839
1020	6117 7828
1021	4669
1023	2550
1024	4111 7854
1026	1145
1028	1136 1460 1897 2568 3507 3598 4297 8643 8731 9679
1029	3260
1030	6567 7199 9400
1031	3260 4504
1032	1542
1033	7533
1034	4724
1035	1834 3260
1036	3260
1037	8203
1038	9666
1039	8989
1040	3460
1042	2471 2568 3442 5212 7848 9239
1043	1379
1045	2258 8350 9557
1046	6701 8381 8908 9582
1047	2088 3628 5323 5884
1048	6653 7228 8972
1049	7130 7285
1050	4091 5713
1051	7285 9292
1052	4511
1053	6407
1054	1710 4511
1055	3628
1056	2550
1057	5884 8993 9242
1058	5588
1059	6989
1060	3092 3628 7285
1061	1184 3038 4793 5364 6701 8011
1063	1597 2372 2389 3750 4590 5661 6285 6371 8501 9245
1065	4978 7013 9166
1066	4978
1068	5607 8481
1069	9333
1070	3004 5607
1071	2635 4622 8650
1072	7306
1074	2550
1076	1930
1077	2141
1078	6583 9246
1079	1476
1081	5107 6450 9981
1082	1112 1975 8029
1083	1220
1084	8952
1085	5667 5966 6450
1086	4188
1087	7535
1088	6085
1089	3888 9131
1090	8837
1091	3244 6122
1093	5439 8370 9859
1094	8844
1095	1730 9267
1096	1710 2912 3752 5478 8629 9995
1097	4576 5478 9995
1098	9859
1099	4576
1100	4542 8921
1101	3133 4576 5422
1102	4576
1103	4576 5478 5565
1104	1710 2104 2904 3133 4576 5565 6075
1105	4576 9941
1106	2228 4631 9309
1107	1639 4492 5422 9381
1108	8054 8195
1109	4089 5877
1110	1639 4421 5439 8152 9305
1111	1723 3935 5439 7188 9059
1112	3048 3935 4421 9859
1113	2904 9059 9381
1115	2833 2954 5719 5966 6213 6643 6870 8443 8746
1116	6498 8746
1117	5151 5373 6561
1118	1164 3946 8095
1119	5719
1120	1496 3186 4111 6457 8095 8818 9671
1121	8590
1123	5890 7316
1124	2672
1125	3095 8789
1126	8917
1127	7150
1128	9694
1129	7599 8968
1130	4978
1131	8286
1132	1245
1133	8917
1134	8917
1136	7538
1137	4273
1138	5912 6823
1139	6823
1140	2739
1141	6823
1142	6823
1144	2550 8779
1146	9578
1147	1230 7727
1148	1230 1960 5409 6609 7868 8058 9519 9729
1149	8818
1151	7537
1153	4273
1154	1249 5516 6177 8158
1155	9751
1156	1379 2550 5151 6988
1158	2639 3004 5596 6480 8291 8908 8958
1159	2919 4396 5937 8455
1160	2639 7711
1161	9993
1162	1253 3465
1163	1460 1864 3384 4270 7656
1164	5090 8138 9242
1165	8792
1166	2489 3494 5223
1167	2163 7402
1168	7401
1169	3210 5925
1170	6902
1171	1460 6654
1172	8791
1173	6371 9767
1174	2892 5223 5925
1175	1589 4727 6371 9353
1176	2061 2919 5223 5691 7798 9059
1177	2764 4459
1178	9353
1179	1676 1911 1927 9059
1180	1473
1181	2639 3091 3745 5223 5530 8291
1182	7379
1183	8952
1184	5925
1185	1927
1186	6371
1187	2635 3296 5500 5925
1188	9242
1190	4694 4784 5676
1191	2265 2550 8115
1192	5516
1193	1405 3380 5966
1195	9457
1196	9993
1197	1325 2117 2548 2672 4035 4393 5441 5806 5843 6356 7316 7599 9152
1198	2139 2444 6719 7599
1199	2959 5092 8838
1200	6492
1201	6572
1202	2548 9706
1203	2117 2548 7404
1204	1922 1955 2919 2959 4042 4289 5351 6208 7057 7316 7657 7973 8968 8986
1205	2844 4970 6356 6402 7057 7973 8354 8560 8614
